key,original,newExpr,A,test
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 11]]",8*x**6 + 210*x**4 + 844*x**2 + (x**2 + 3)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-50*x**5 - 418*x**3 - 969*x - 792/x - 199/x**3 - 8/x**5) + (y**4 + y**(-4))*(4*x**6 + 106*x**4 + 460*x**2 + 651 + 298/x**2 + 31/x**4) + (y**6 + y**(-6))*(-10*x**5 - 112*x**3 - 297*x - 244/x - 49/x**3) + (y**8 + y**(-8))*(10*x**4 + 67*x**2 + 108 + 40/x**2) + (y**10 + y**(-10))*(-5*x**3 - 22*x - 17/x) + 1155 + 544/x**2 + 66/x**4,-8*t0**3*t1**2 + 31*t0**3*t1 - 49*t0**3 + 40*t0**3/t1 - 17*t0**3/t1**2 + 3*t0**3/t1**3 - 8*t0**2*t1**3 + 66*t0**2*t1**2 - 199*t0**2*t1 + 298*t0**2 - 244*t0**2/t1 + 108*t0**2/t1**2 - 22*t0**2/t1**3 + t0**2/t1**4 + 31*t0*t1**3 - 199*t0*t1**2 + 544*t0*t1 - 792*t0 + 651*t0/t1 - 297*t0/t1**2 + 67*t0/t1**3 - 5*t0/t1**4 - 49*t1**3 + 298*t1**2 - 792*t1 + 1155 - 969/t1 + 460/t1**2 - 112/t1**3 + 10/t1**4 + 40*t1**3/t0 - 244*t1**2/t0 + 651*t1/t0 - 969/t0 + 844/(t0*t1) - 418/(t0*t1**2) + 106/(t0*t1**3) - 10/(t0*t1**4) - 17*t1**3/t0**2 + 108*t1**2/t0**2 - 297*t1/t0**2 + 460/t0**2 - 418/(t0**2*t1) + 210/(t0**2*t1**2) - 50/(t0**2*t1**3) + 4/(t0**2*t1**4) + 3*t1**3/t0**3 - 22*t1**2/t0**3 + 67*t1/t0**3 - 112/t0**3 + 106/(t0**3*t1) - 50/(t0**3*t1**2) + 8/(t0**3*t1**3) + t1**2/t0**4 - 5*t1/t0**4 + 10/t0**4 - 10/(t0**4*t1) + 4/(t0**4*t1**2),"[[   0    0    4  -10   10   -5    1    0]
 [   0    8  -50  106 -112   67  -22    3]
 [   4  -50  210 -418  460 -297  108  -17]
 [ -10  106 -418  844 -969  651 -244   40]
 [  10 -112  460 -969 1155 -792  298  -49]
 [  -5   67 -297  651 -792  544 -199   31]
 [   1  -22  108 -244  298 -199   66   -8]
 [   0    3  -17   40  -49   31   -8    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 12]]",60*x**6 + 474*x**4 + 932*x**2 + (x**4 + 3*x**2)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-8*x**7 - 193*x**5 - 687*x**3 - 758*x - 287/x - 31/x**3) + (y**4 + y**(-4))*(44*x**6 + 310*x**4 + 568*x**2 + 333 + 55/x**2) + (y**6 + y**(-6))*(-4*x**7 - 78*x**5 - 258*x**3 - 244*x - 60/x) + (y**8 + y**(-8))*(8*x**6 + 61*x**4 + 106*x**2 + 42) + (y**10 + y**(-10))*(-5*x**5 - 22*x**3 - 17*x) + 625 + 144/x**2 + 8/x**4,8*t0**2*t1**2 - 31*t0**2*t1 + 55*t0**2 - 60*t0**2/t1 + 42*t0**2/t1**2 - 17*t0**2/t1**3 + 3*t0**2/t1**4 - 31*t0*t1**2 + 144*t0*t1 - 287*t0 + 333*t0/t1 - 244*t0/t1**2 + 106*t0/t1**3 - 22*t0/t1**4 + t0/t1**5 + 55*t1**2 - 287*t1 + 625 - 758/t1 + 568/t1**2 - 258/t1**3 + 61/t1**4 - 5/t1**5 - 60*t1**2/t0 + 333*t1/t0 - 758/t0 + 932/(t0*t1) - 687/(t0*t1**2) + 310/(t0*t1**3) - 78/(t0*t1**4) + 8/(t0*t1**5) + 42*t1**2/t0**2 - 244*t1/t0**2 + 568/t0**2 - 687/(t0**2*t1) + 474/(t0**2*t1**2) - 193/(t0**2*t1**3) + 44/(t0**2*t1**4) - 4/(t0**2*t1**5) - 17*t1**2/t0**3 + 106*t1/t0**3 - 258/t0**3 + 310/(t0**3*t1) - 193/(t0**3*t1**2) + 60/(t0**3*t1**3) - 8/(t0**3*t1**4) + 3*t1**2/t0**4 - 22*t1/t0**4 + 61/t0**4 - 78/(t0**4*t1) + 44/(t0**4*t1**2) - 8/(t0**4*t1**3) + t1/t0**5 - 5/t0**5 + 8/(t0**5*t1) - 4/(t0**5*t1**2),"[[   0    0    0   -4    8   -5    1    0]
 [   0    0   -8   44  -78   61  -22    3]
 [   0   -8   60 -193  310 -258  106  -17]
 [  -4   44 -193  474 -687  568 -244   42]
 [   8  -78  310 -687  932 -758  333  -60]
 [  -5   61 -258  568 -758  625 -287   55]
 [   1  -22  106 -244  333 -287  144  -31]
 [   0    3  -17   42  -60   55  -31    8]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 13]]",28*x**6 + 152*x**4 + 352*x**2 + (y**2 + y**(-2))*(-4*x**7 - 57*x**5 - 193*x**3 - 324*x - 223/x - 39/x**3) + (y**4 + y**(-4))*(8*x**6 + 50*x**4 + 125*x**2 + 145 + 47/x**2) + (y**6 + y**(-6))*(-5*x**5 - 20*x**3 - 40*x - 25/x) + (y**8 + y**(-8))*(x**4 + 3*x**2 + 5) + 395 + 154/x**2 + 12/x**4,12*t0**2*t1**2 - 39*t0**2*t1 + 47*t0**2 - 25*t0**2/t1 + 5*t0**2/t1**2 - 39*t0*t1**2 + 154*t0*t1 - 223*t0 + 145*t0/t1 - 40*t0/t1**2 + 3*t0/t1**3 + 47*t1**2 - 223*t1 + 395 - 324/t1 + 125/t1**2 - 20/t1**3 + t1**(-4) - 25*t1**2/t0 + 145*t1/t0 - 324/t0 + 352/(t0*t1) - 193/(t0*t1**2) + 50/(t0*t1**3) - 5/(t0*t1**4) + 5*t1**2/t0**2 - 40*t1/t0**2 + 125/t0**2 - 193/(t0**2*t1) + 152/(t0**2*t1**2) - 57/(t0**2*t1**3) + 8/(t0**2*t1**4) + 3*t1/t0**3 - 20/t0**3 + 50/(t0**3*t1) - 57/(t0**3*t1**2) + 28/(t0**3*t1**3) - 4/(t0**3*t1**4) + t0**(-4) - 5/(t0**4*t1) + 8/(t0**4*t1**2) - 4/(t0**4*t1**3),"[[   0   -4    8   -5    1    0    0]
 [  -4   28  -57   50  -20    3    0]
 [   8  -57  152 -193  125  -40    5]
 [  -5   50 -193  352 -324  145  -25]
 [   1  -20  125 -324  395 -223   47]
 [   0    3  -40  145 -223  154  -39]
 [   0    0    5  -25   47  -39   12]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 14]]",68*x**4 + 636*x**2 + y**16 + (-5*x - 5/x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-8*x**5 - 239*x**3 - 977*x - 1188/x - 495/x**3 - 53/x**5) + (y**4 + y**(-4))*(48*x**4 + 426*x**2 + 902 + 628/x**2 + 136/x**4 + 4/x**6) + (y**6 + y**(-6))*(-4*x**5 - 106*x**3 - 432*x - 502/x - 187/x**3 - 15/x**5) + (y**8 + y**(-8))*(12*x**4 + 122*x**2 + 259 + 158/x**2 + 24/x**4) + (y**10 + y**(-10))*(-16*x**3 - 81*x - 87/x - 22/x**3) + (y**12 + y**(-12))*(12*x**2 + 30 + 13/x**2) + 1369 + y**(-16) + 986/x**2 + 228/x**4 + 8/x**6,4*t0**4*t1**2 - 15*t0**4*t1 + 24*t0**4 - 22*t0**4/t1 + 13*t0**4/t1**2 - 5*t0**4/t1**3 + t0**4/t1**4 + 8*t0**3*t1**3 - 53*t0**3*t1**2 + 136*t0**3*t1 - 187*t0**3 + 158*t0**3/t1 - 87*t0**3/t1**2 + 30*t0**3/t1**3 - 5*t0**3/t1**4 + 4*t0**2*t1**4 - 53*t0**2*t1**3 + 228*t0**2*t1**2 - 495*t0**2*t1 + 628*t0**2 - 502*t0**2/t1 + 259*t0**2/t1**2 - 81*t0**2/t1**3 + 12*t0**2/t1**4 - 15*t0*t1**4 + 136*t0*t1**3 - 495*t0*t1**2 + 986*t0*t1 - 1188*t0 + 902*t0/t1 - 432*t0/t1**2 + 122*t0/t1**3 - 16*t0/t1**4 + 24*t1**4 - 187*t1**3 + 628*t1**2 - 1188*t1 + 1369 - 977/t1 + 426/t1**2 - 106/t1**3 + 12/t1**4 - 22*t1**4/t0 + 158*t1**3/t0 - 502*t1**2/t0 + 902*t1/t0 - 977/t0 + 636/(t0*t1) - 239/(t0*t1**2) + 48/(t0*t1**3) - 4/(t0*t1**4) + 13*t1**4/t0**2 - 87*t1**3/t0**2 + 259*t1**2/t0**2 - 432*t1/t0**2 + 426/t0**2 - 239/(t0**2*t1) + 68/(t0**2*t1**2) - 8/(t0**2*t1**3) - 5*t1**4/t0**3 + 30*t1**3/t0**3 - 81*t1**2/t0**3 + 122*t1/t0**3 - 106/t0**3 + 48/(t0**3*t1) - 8/(t0**3*t1**2) + t1**4/t0**4 - 5*t1**3/t0**4 + 12*t1**2/t0**4 - 16*t1/t0**4 + 12/t0**4 - 4/(t0**4*t1),"[[    0     0     0    -4    12   -16    12    -5     1]
 [    0     0    -8    48  -106   122   -81    30    -5]
 [    0    -8    68  -239   426  -432   259   -87    13]
 [   -4    48  -239   636  -977   902  -502   158   -22]
 [   12  -106   426  -977  1369 -1188   628  -187    24]
 [  -16   122  -432   902 -1188   986  -495   136   -15]
 [   12   -81   259  -502   628  -495   228   -53     4]
 [   -5    30   -87   158  -187   136   -53     8     0]
 [    1    -5    13   -22    24   -15     4     0     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 15]]",10*x**6 + 222*x**4 + x**2*(y**16 + y**(-16)) + 706*x**2 + (-5*x**3 - 5*x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-64*x**5 - 443*x**3 - 740*x - 459/x - 102/x**3 - 4/x**5) + (y**4 + y**(-4))*(8*x**6 + 179*x**4 + 527*x**2 + 485 + 166/x**2 + 15/x**4) + (y**6 + y**(-6))*(-41*x**5 - 254*x**3 - 366*x - 179/x - 26/x**3) + (y**8 + y**(-8))*(4*x**6 + 74*x**4 + 193*x**2 + 139 + 29/x**2) + (y**10 + y**(-10))*(-10*x**5 - 64*x**3 - 77*x - 23/x) + (y**12 + y**(-12))*(10*x**4 + 28*x**2 + 13) + 723 + 288/x**2 + 34/x**4,-4*t0**3*t1**2 + 15*t0**3*t1 - 26*t0**3 + 29*t0**3/t1 - 23*t0**3/t1**2 + 13*t0**3/t1**3 - 5*t0**3/t1**4 + t0**3/t1**5 - 4*t0**2*t1**3 + 34*t0**2*t1**2 - 102*t0**2*t1 + 166*t0**2 - 179*t0**2/t1 + 139*t0**2/t1**2 - 77*t0**2/t1**3 + 28*t0**2/t1**4 - 5*t0**2/t1**5 + 15*t0*t1**3 - 102*t0*t1**2 + 288*t0*t1 - 459*t0 + 485*t0/t1 - 366*t0/t1**2 + 193*t0/t1**3 - 64*t0/t1**4 + 10*t0/t1**5 - 26*t1**3 + 166*t1**2 - 459*t1 + 723 - 740/t1 + 527/t1**2 - 254/t1**3 + 74/t1**4 - 10/t1**5 + 29*t1**3/t0 - 179*t1**2/t0 + 485*t1/t0 - 740/t0 + 706/(t0*t1) - 443/(t0*t1**2) + 179/(t0*t1**3) - 41/(t0*t1**4) + 4/(t0*t1**5) - 23*t1**3/t0**2 + 139*t1**2/t0**2 - 366*t1/t0**2 + 527/t0**2 - 443/(t0**2*t1) + 222/(t0**2*t1**2) - 64/(t0**2*t1**3) + 8/(t0**2*t1**4) + 13*t1**3/t0**3 - 77*t1**2/t0**3 + 193*t1/t0**3 - 254/t0**3 + 179/(t0**3*t1) - 64/(t0**3*t1**2) + 10/(t0**3*t1**3) - 5*t1**3/t0**4 + 28*t1**2/t0**4 - 64*t1/t0**4 + 74/t0**4 - 41/(t0**4*t1) + 8/(t0**4*t1**2) + t1**3/t0**5 - 5*t1**2/t0**5 + 10*t1/t0**5 - 10/t0**5 + 4/(t0**5*t1),"[[   0    0    0    0    4  -10   10   -5    1]
 [   0    0    0    8  -41   74  -64   28   -5]
 [   0    0   10  -64  179 -254  193  -77   13]
 [   0    8  -64  222 -443  527 -366  139  -23]
 [   4  -41  179 -443  706 -740  485 -179   29]
 [ -10   74 -254  527 -740  723 -459  166  -26]
 [  10  -64  193 -366  485 -459  288 -102   15]
 [  -5   28  -77  139 -179  166 -102   34   -4]
 [   1   -5   13  -23   29  -26   15   -4    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 16]]",6*x**6 + 162*x**4 + 696*x**2 + (x**2 + 3)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-39*x**5 - 335*x**3 - 824*x - 709/x - 189/x**3 - 8/x**5) + (y**4 + y**(-4))*(4*x**6 + 87*x**4 + 383*x**2 + 562 + 267/x**2 + 29/x**4) + (y**6 + y**(-6))*(-10*x**5 - 96*x**3 - 253*x - 210/x - 43/x**3) + (y**8 + y**(-8))*(10*x**4 + 59*x**2 + 93 + 34/x**2) + (y**10 + y**(-10))*(-5*x**3 - 20*x - 15/x) + 1013 + 506/x**2 + 66/x**4,-8*t0**3*t1**2 + 29*t0**3*t1 - 43*t0**3 + 34*t0**3/t1 - 15*t0**3/t1**2 + 3*t0**3/t1**3 - 8*t0**2*t1**3 + 66*t0**2*t1**2 - 189*t0**2*t1 + 267*t0**2 - 210*t0**2/t1 + 93*t0**2/t1**2 - 20*t0**2/t1**3 + t0**2/t1**4 + 29*t0*t1**3 - 189*t0*t1**2 + 506*t0*t1 - 709*t0 + 562*t0/t1 - 253*t0/t1**2 + 59*t0/t1**3 - 5*t0/t1**4 - 43*t1**3 + 267*t1**2 - 709*t1 + 1013 - 824/t1 + 383/t1**2 - 96/t1**3 + 10/t1**4 + 34*t1**3/t0 - 210*t1**2/t0 + 562*t1/t0 - 824/t0 + 696/(t0*t1) - 335/(t0*t1**2) + 87/(t0*t1**3) - 10/(t0*t1**4) - 15*t1**3/t0**2 + 93*t1**2/t0**2 - 253*t1/t0**2 + 383/t0**2 - 335/(t0**2*t1) + 162/(t0**2*t1**2) - 39/(t0**2*t1**3) + 4/(t0**2*t1**4) + 3*t1**3/t0**3 - 20*t1**2/t0**3 + 59*t1/t0**3 - 96/t0**3 + 87/(t0**3*t1) - 39/(t0**3*t1**2) + 6/(t0**3*t1**3) + t1**2/t0**4 - 5*t1/t0**4 + 10/t0**4 - 10/(t0**4*t1) + 4/(t0**4*t1**2),"[[   0    0    4  -10   10   -5    1    0]
 [   0    6  -39   87  -96   59  -20    3]
 [   4  -39  162 -335  383 -253   93  -15]
 [ -10   87 -335  696 -824  562 -210   34]
 [  10  -96  383 -824 1013 -709  267  -43]
 [  -5   59 -253  562 -709  506 -189   29]
 [   1  -20   93 -210  267 -189   66   -8]
 [   0    3  -15   34  -43   29   -8    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 17]]",14*x**4 + 270*x**2 + (-10/x - 10/x**3)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-57*x**3 - 512*x - 1228/x - 1018/x**3 - 255/x**5 - 10/x**7) + (y**4 + y**(-4))*(95*x**2 + 511 + 772/x**2 + 364/x**4 + 38/x**6) + (y**6 + y**(-6))*(-83*x - 287/x - 258/x**3 - 54/x**5) + (y**8 + y**(-8))*(40 + 85/x**2 + 35/x**4) + 1097 + (y**12 + y**(-12))/x**2 + 1508/x**2 + 710/x**4 + 84/x**6,-10*t0**4*t1**3 + 38*t0**4*t1**2 - 54*t0**4*t1 + 35*t0**4 - 10*t0**4/t1 + t0**4/t1**2 - 10*t0**3*t1**4 + 84*t0**3*t1**3 - 255*t0**3*t1**2 + 364*t0**3*t1 - 258*t0**3 + 85*t0**3/t1 - 10*t0**3/t1**2 + 38*t0**2*t1**4 - 255*t0**2*t1**3 + 710*t0**2*t1**2 - 1018*t0**2*t1 + 772*t0**2 - 287*t0**2/t1 + 40*t0**2/t1**2 - 54*t0*t1**4 + 364*t0*t1**3 - 1018*t0*t1**2 + 1508*t0*t1 - 1228*t0 + 511*t0/t1 - 83*t0/t1**2 + 35*t1**4 - 258*t1**3 + 772*t1**2 - 1228*t1 + 1097 - 512/t1 + 95/t1**2 - 10*t1**4/t0 + 85*t1**3/t0 - 287*t1**2/t0 + 511*t1/t0 - 512/t0 + 270/(t0*t1) - 57/(t0*t1**2) + t1**4/t0**2 - 10*t1**3/t0**2 + 40*t1**2/t0**2 - 83*t1/t0**2 + 95/t0**2 - 57/(t0**2*t1) + 14/(t0**2*t1**2),"[[   14   -57    95   -83    40   -10     1]
 [  -57   270  -512   511  -287    85   -10]
 [   95  -512  1097 -1228   772  -258    35]
 [  -83   511 -1228  1508 -1018   364   -54]
 [   40  -287   772 -1018   710  -255    38]
 [  -10    85  -258   364  -255    84   -10]
 [    1   -10    35   -54    38   -10     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 18]]",8*x**8 + 226*x**6 + 994*x**4 + 1412*x**2 + (3*x**4 + 6*x**2)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-52*x**7 - 488*x**5 - 1185*x**3 - 991*x - 252/x - 10/x**3) + (y**4 + y**(-4))*(4*x**8 + 129*x**6 + 587*x**4 + 835*x**2 + 383 + 39/x**2) + (y**6 + y**(-6))*(-14*x**7 - 159*x**5 - 409*x**3 - 329*x - 65/x) + (y**8 + y**(-8))*(18*x**6 + 107*x**4 + 160*x**2 + 58) + (y**10 + y**(-10))*(-11*x**5 - 39*x**3 - 28*x) + 683 + 84/x**2,-10*t0**2*t1 + 39*t0**2 - 65*t0**2/t1 + 58*t0**2/t1**2 - 28*t0**2/t1**3 + 6*t0**2/t1**4 - 10*t0*t1**2 + 84*t0*t1 - 252*t0 + 383*t0/t1 - 329*t0/t1**2 + 160*t0/t1**3 - 39*t0/t1**4 + 3*t0/t1**5 + 39*t1**2 - 252*t1 + 683 - 991/t1 + 835/t1**2 - 409/t1**3 + 107/t1**4 - 11/t1**5 - 65*t1**2/t0 + 383*t1/t0 - 991/t0 + 1412/(t0*t1) - 1185/(t0*t1**2) + 587/(t0*t1**3) - 159/(t0*t1**4) + 18/(t0*t1**5) + 58*t1**2/t0**2 - 329*t1/t0**2 + 835/t0**2 - 1185/(t0**2*t1) + 994/(t0**2*t1**2) - 488/(t0**2*t1**3) + 129/(t0**2*t1**4) - 14/(t0**2*t1**5) - 28*t1**2/t0**3 + 160*t1/t0**3 - 409/t0**3 + 587/(t0**3*t1) - 488/(t0**3*t1**2) + 226/(t0**3*t1**3) - 52/(t0**3*t1**4) + 4/(t0**3*t1**5) + 6*t1**2/t0**4 - 39*t1/t0**4 + 107/t0**4 - 159/(t0**4*t1) + 129/(t0**4*t1**2) - 52/(t0**4*t1**3) + 8/(t0**4*t1**4) + 3*t1/t0**5 - 11/t0**5 + 18/(t0**5*t1) - 14/(t0**5*t1**2) + 4/(t0**5*t1**3),"[[    0     0     4   -14    18   -11     3     0]
 [    0     8   -52   129  -159   107   -39     6]
 [    4   -52   226  -488   587  -409   160   -28]
 [  -14   129  -488   994 -1185   835  -329    58]
 [   18  -159   587 -1185  1412  -991   383   -65]
 [  -11   107  -409   835  -991   683  -252    39]
 [    3   -39   160  -329   383  -252    84   -10]
 [    0     6   -28    58   -65    39   -10     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 19]]",10*x**4 + 312*x**2 + (-6/x - 6/x**3)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-71*x**3 - 671*x - 1599/x - 1313/x**3 - 325/x**5 - 11/x**7) + (y**4 + y**(-4))*(6*x**4 + 180*x**2 + 849 + 1233/x**2 + 591/x**4 + 66/x**6) + (y**6 + y**(-6))*(-20*x**3 - 248*x - 689/x - 608/x**3 - 152/x**5 - 5/x**7) + (y**8 + y**(-8))*(31*x**2 + 214 + 360/x**2 + 176/x**4 + 17/x**6) + (y**10 + y**(-10))*(-29*x - 118/x - 112/x**3 - 23/x**5) + (y**12 + y**(-12))*(17 + 39/x**2 + 16/x**4) + 1333 + (y**16 + y**(-16))/x**2 + 1824/x**2 + 848/x**4 + 94/x**6,-5*t0**5*t1**2 + 17*t0**5*t1 - 23*t0**5 + 16*t0**5/t1 - 6*t0**5/t1**2 + t0**5/t1**3 - 11*t0**4*t1**3 + 66*t0**4*t1**2 - 152*t0**4*t1 + 176*t0**4 - 112*t0**4/t1 + 39*t0**4/t1**2 - 6*t0**4/t1**3 - 11*t0**3*t1**4 + 94*t0**3*t1**3 - 325*t0**3*t1**2 + 591*t0**3*t1 - 608*t0**3 + 360*t0**3/t1 - 118*t0**3/t1**2 + 17*t0**3/t1**3 - 5*t0**2*t1**5 + 66*t0**2*t1**4 - 325*t0**2*t1**3 + 848*t0**2*t1**2 - 1313*t0**2*t1 + 1233*t0**2 - 689*t0**2/t1 + 214*t0**2/t1**2 - 29*t0**2/t1**3 + 17*t0*t1**5 - 152*t0*t1**4 + 591*t0*t1**3 - 1313*t0*t1**2 + 1824*t0*t1 - 1599*t0 + 849*t0/t1 - 248*t0/t1**2 + 31*t0/t1**3 - 23*t1**5 + 176*t1**4 - 608*t1**3 + 1233*t1**2 - 1599*t1 + 1333 - 671/t1 + 180/t1**2 - 20/t1**3 + 16*t1**5/t0 - 112*t1**4/t0 + 360*t1**3/t0 - 689*t1**2/t0 + 849*t1/t0 - 671/t0 + 312/(t0*t1) - 71/(t0*t1**2) + 6/(t0*t1**3) - 6*t1**5/t0**2 + 39*t1**4/t0**2 - 118*t1**3/t0**2 + 214*t1**2/t0**2 - 248*t1/t0**2 + 180/t0**2 - 71/(t0**2*t1) + 10/(t0**2*t1**2) + t1**5/t0**3 - 6*t1**4/t0**3 + 17*t1**3/t0**3 - 29*t1**2/t0**3 + 31*t1/t0**3 - 20/t0**3 + 6/(t0**3*t1),"[[    0     0     6   -20    31   -29    17    -6     1]
 [    0    10   -71   180  -248   214  -118    39    -6]
 [    6   -71   312  -671   849  -689   360  -112    16]
 [  -20   180  -671  1333 -1599  1233  -608   176   -23]
 [   31  -248   849 -1599  1824 -1313   591  -152    17]
 [  -29   214  -689  1233 -1313   848  -325    66    -5]
 [   17  -118   360  -608   591  -325    94   -11     0]
 [   -6    39  -112   176  -152    66   -11     0     0]
 [    1    -6    16   -23    17    -5     0     0     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 20]]",10*x**2 + (6/x**4 + 3/x**6)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-39*x - 350/x - 890/x**3 - 781/x**5 - 210/x**7 - 8/x**9) + (y**4 + y**(-4))*(72 + 418/x**2 + 685/x**4 + 360/x**6 + 46/x**8) + (y**6 + y**(-6))*(-82/x - 321/x**3 - 332/x**5 - 97/x**7 - 4/x**9) + (y**8 + y**(-8))*(61/x**2 + 154/x**4 + 92/x**6 + 12/x**8) + (y**10 + y**(-10))*(-28/x**3 - 39/x**5 - 11/x**7) + 175 + 734/x**2 + 1060/x**4 + 524/x**6 + 64/x**8,-4*t0**6*t1**3 + 12*t0**6*t1**2 - 11*t0**6*t1 + 3*t0**6 - 8*t0**5*t1**4 + 46*t0**5*t1**3 - 97*t0**5*t1**2 + 92*t0**5*t1 - 39*t0**5 + 6*t0**5/t1 - 8*t0**4*t1**5 + 64*t0**4*t1**4 - 210*t0**4*t1**3 + 360*t0**4*t1**2 - 332*t0**4*t1 + 154*t0**4 - 28*t0**4/t1 - 4*t0**3*t1**6 + 46*t0**3*t1**5 - 210*t0**3*t1**4 + 524*t0**3*t1**3 - 781*t0**3*t1**2 + 685*t0**3*t1 - 321*t0**3 + 61*t0**3/t1 + 12*t0**2*t1**6 - 97*t0**2*t1**5 + 360*t0**2*t1**4 - 781*t0**2*t1**3 + 1060*t0**2*t1**2 - 890*t0**2*t1 + 418*t0**2 - 82*t0**2/t1 - 11*t0*t1**6 + 92*t0*t1**5 - 332*t0*t1**4 + 685*t0*t1**3 - 890*t0*t1**2 + 734*t0*t1 - 350*t0 + 72*t0/t1 + 3*t1**6 - 39*t1**5 + 154*t1**4 - 321*t1**3 + 418*t1**2 - 350*t1 + 175 - 39/t1 + 6*t1**5/t0 - 28*t1**4/t0 + 61*t1**3/t0 - 82*t1**2/t0 + 72*t1/t0 - 39/t0 + 10/(t0*t1),"[[  10  -39   72  -82   61  -28    6    0]
 [ -39  175 -350  418 -321  154  -39    3]
 [  72 -350  734 -890  685 -332   92  -11]
 [ -82  418 -890 1060 -781  360  -97   12]
 [  61 -321  685 -781  524 -210   46   -4]
 [ -28  154 -332  360 -210   64   -8    0]
 [   6  -39   92  -97   46   -8    0    0]
 [   0    3  -11   12   -4    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 21]]",16*x**2 + (y**2 + y**(-2))*(-54*x - 318/x - 481/x**3 - 286/x**5 - 73/x**7 - 4/x**9) + (y**4 + y**(-4))*(73 + 238/x**2 + 221/x**4 + 87/x**6 + 12/x**8) + (y**6 + y**(-6))*(-47/x - 84/x**3 - 48/x**5 - 11/x**7) + (y**8 + y**(-8))*(12/x**2 + 10/x**4 + 3/x**6) + 209 + 550/x**2 + 500/x**4 + 198/x**6 + 28/x**8,-4*t0**5*t1**4 + 12*t0**5*t1**3 - 11*t0**5*t1**2 + 3*t0**5*t1 - 4*t0**4*t1**5 + 28*t0**4*t1**4 - 73*t0**4*t1**3 + 87*t0**4*t1**2 - 48*t0**4*t1 + 10*t0**4 + 12*t0**3*t1**5 - 73*t0**3*t1**4 + 198*t0**3*t1**3 - 286*t0**3*t1**2 + 221*t0**3*t1 - 84*t0**3 + 12*t0**3/t1 - 11*t0**2*t1**5 + 87*t0**2*t1**4 - 286*t0**2*t1**3 + 500*t0**2*t1**2 - 481*t0**2*t1 + 238*t0**2 - 47*t0**2/t1 + 3*t0*t1**5 - 48*t0*t1**4 + 221*t0*t1**3 - 481*t0*t1**2 + 550*t0*t1 - 318*t0 + 73*t0/t1 + 10*t1**4 - 84*t1**3 + 238*t1**2 - 318*t1 + 209 - 54/t1 + 12*t1**3/t0 - 47*t1**2/t0 + 73*t1/t0 - 54/t0 + 16/(t0*t1),"[[  16  -54   73  -47   12    0    0]
 [ -54  209 -318  238  -84   10    0]
 [  73 -318  550 -481  221  -48    3]
 [ -47  238 -481  500 -286   87  -11]
 [  12  -84  221 -286  198  -73   12]
 [   0   10  -48   87  -73   28   -4]
 [   0    0    3  -11   12   -4    0]]",0
