key,original,newExpr
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 58]]",42*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-6*x**3 - 106*x - 345/x - 338/x**3 - 97/x**5 - 4/x**7) + (y**4 + y**(-4))*(18*x**2 + 146 + 280/x**2 + 158/x**4 + 22/x**6) + (y**6 + y**(-6))*(-26*x - 125/x - 138/x**3 - 41/x**5 - 2/x**7) + (y**8 + y**(-8))*(24 + 64/x**2 + 36/x**4 + 4/x**6) + (y**10 + y**(-10))*(-13/x - 16/x**3 - 3/x**5) + 259 + 442/x**2 + 236/x**4 + 30/x**6,-2*t0**5*t1**2 + 4*t0**5*t1 - 3*t0**5 + t0**5/t1 - 4*t0**4*t1**3 + 22*t0**4*t1**2 - 41*t0**4*t1 + 36*t0**4 - 16*t0**4/t1 + 3*t0**4/t1**2 - 4*t0**3*t1**4 + 30*t0**3*t1**3 - 97*t0**3*t1**2 + 158*t0**3*t1 - 138*t0**3 + 64*t0**3/t1 - 13*t0**3/t1**2 - 2*t0**2*t1**5 + 22*t0**2*t1**4 - 97*t0**2*t1**3 + 236*t0**2*t1**2 - 338*t0**2*t1 + 280*t0**2 - 125*t0**2/t1 + 24*t0**2/t1**2 + 4*t0*t1**5 - 41*t0*t1**4 + 158*t0*t1**3 - 338*t0*t1**2 + 442*t0*t1 - 345*t0 + 146*t0/t1 - 26*t0/t1**2 - 3*t1**5 + 36*t1**4 - 138*t1**3 + 280*t1**2 - 345*t1 + 259 - 106/t1 + 18/t1**2 + t1**5/t0 - 16*t1**4/t0 + 64*t1**3/t0 - 125*t1**2/t0 + 146*t1/t0 - 106/t0 + 42/(t0*t1) - 6/(t0*t1**2) + 3*t1**4/t0**2 - 13*t1**3/t0**2 + 24*t1**2/t0**2 - 26*t1/t0**2 + 18/t0**2 - 6/(t0**2*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 59]]",2*x**8 + x**6*(y**16 + y**(-16)) + 14*x**6 + 18*x**4 + 18*x**2 + (-3*x**7 - 3*x**5)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-8*x**7 - 17*x**5 - 18*x**3 - 13*x - 4/x) + (y**4 + y**(-4))*(2*x**8 + 14*x**6 + 18*x**4 + 13*x**2 + 4) + (y**6 + y**(-6))*(-8*x**7 - 17*x**5 - 13*x**3 - 4*x) + (y**8 + y**(-8))*(2*x**8 + 14*x**6 + 13*x**4 + 4*x**2) + (y**10 + y**(-10))*(-8*x**7 - 12*x**5 - 4*x**3) + (y**12 + y**(-12))*(2*x**8 + 9*x**6 + 4*x**4) + 11 + 2/x**2,2*t0*t1 - 4*t0 + 4*t0/t1 - 4*t0/t1**2 + 4*t0/t1**3 - 4*t0/t1**4 + 4*t0/t1**5 - 3*t0/t1**6 + t0/t1**7 - 4*t1 + 11 - 13/t1 + 13/t1**2 - 13/t1**3 + 13/t1**4 - 12/t1**5 + 9/t1**6 - 3/t1**7 + 4*t1/t0 - 13/t0 + 18/(t0*t1) - 18/(t0*t1**2) + 18/(t0*t1**3) - 17/(t0*t1**4) + 14/(t0*t1**5) - 8/(t0*t1**6) + 2/(t0*t1**7) - 4*t1/t0**2 + 13/t0**2 - 18/(t0**2*t1) + 18/(t0**2*t1**2) - 17/(t0**2*t1**3) + 14/(t0**2*t1**4) - 8/(t0**2*t1**5) + 2/(t0**2*t1**6) + 4*t1/t0**3 - 13/t0**3 + 18/(t0**3*t1) - 17/(t0**3*t1**2) + 14/(t0**3*t1**3) - 8/(t0**3*t1**4) + 2/(t0**3*t1**5) - 4*t1/t0**4 + 13/t0**4 - 17/(t0**4*t1) + 14/(t0**4*t1**2) - 8/(t0**4*t1**3) + 2/(t0**4*t1**4) + 4*t1/t0**5 - 12/t0**5 + 14/(t0**5*t1) - 8/(t0**5*t1**2) + 2/(t0**5*t1**3) - 3*t1/t0**6 + 9/t0**6 - 8/(t0**6*t1) + 2/(t0**6*t1**2) + t1/t0**7 - 3/t0**7 + 2/(t0**7*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 60]]",6*x**2 + (3/x**4 + x**(-6))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-16*x - 77/x - 130/x**3 - 81/x**5 - 12/x**7) + (y**4 + y**(-4))*(20 + 79/x**2 + 104/x**4 + 38/x**6 + 2/x**8) + (y**6 + y**(-6))*(-20/x - 69/x**3 - 61/x**5 - 12/x**7) + (y**8 + y**(-8))*(18/x**2 + 44/x**4 + 21/x**6 + 2/x**8) + (y**10 + y**(-10))*(-11/x**3 - 14/x**5 - 3/x**7) + 53 + 126/x**2 + 124/x**4 + 38/x**6 + 2/x**8,2*t0**6*t1**2 - 3*t0**6*t1 + t0**6 + 2*t0**5*t1**3 - 12*t0**5*t1**2 + 21*t0**5*t1 - 14*t0**5 + 3*t0**5/t1 + 2*t0**4*t1**4 - 12*t0**4*t1**3 + 38*t0**4*t1**2 - 61*t0**4*t1 + 44*t0**4 - 11*t0**4/t1 + 2*t0**3*t1**5 - 12*t0**3*t1**4 + 38*t0**3*t1**3 - 81*t0**3*t1**2 + 104*t0**3*t1 - 69*t0**3 + 18*t0**3/t1 + 2*t0**2*t1**6 - 12*t0**2*t1**5 + 38*t0**2*t1**4 - 81*t0**2*t1**3 + 124*t0**2*t1**2 - 130*t0**2*t1 + 79*t0**2 - 20*t0**2/t1 - 3*t0*t1**6 + 21*t0*t1**5 - 61*t0*t1**4 + 104*t0*t1**3 - 130*t0*t1**2 + 126*t0*t1 - 77*t0 + 20*t0/t1 + t1**6 - 14*t1**5 + 44*t1**4 - 69*t1**3 + 79*t1**2 - 77*t1 + 53 - 16/t1 + 3*t1**5/t0 - 11*t1**4/t0 + 18*t1**3/t0 - 20*t1**2/t0 + 20*t1/t0 - 16/t0 + 6/(t0*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 61]]",6*x**8 + 120*x**6 + 332*x**4 + 274*x**2 + (x**6 + 3*x**4)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-35*x**7 - 221*x**5 - 311*x**3 - 145*x - 20/x) + (y**4 + y**(-4))*(4*x**8 + 88*x**6 + 231*x**4 + 167*x**2 + 34) + (y**6 + y**(-6))*(-19*x**7 - 108*x**5 - 127*x**3 - 38*x) + (y**8 + y**(-8))*(2*x**8 + 28*x**6 + 62*x**4 + 28*x**2) + (y**10 + y**(-10))*(-3*x**7 - 16*x**5 - 13*x**3) + 79 + 6/x**2,6*t0*t1 - 20*t0 + 34*t0/t1 - 38*t0/t1**2 + 28*t0/t1**3 - 13*t0/t1**4 + 3*t0/t1**5 - 20*t1 + 79 - 145/t1 + 167/t1**2 - 127/t1**3 + 62/t1**4 - 16/t1**5 + t1**(-6) + 34*t1/t0 - 145/t0 + 274/(t0*t1) - 311/(t0*t1**2) + 231/(t0*t1**3) - 108/(t0*t1**4) + 28/(t0*t1**5) - 3/(t0*t1**6) - 38*t1/t0**2 + 167/t0**2 - 311/(t0**2*t1) + 332/(t0**2*t1**2) - 221/(t0**2*t1**3) + 88/(t0**2*t1**4) - 19/(t0**2*t1**5) + 2/(t0**2*t1**6) + 28*t1/t0**3 - 127/t0**3 + 231/(t0**3*t1) - 221/(t0**3*t1**2) + 120/(t0**3*t1**3) - 35/(t0**3*t1**4) + 4/(t0**3*t1**5) - 13*t1/t0**4 + 62/t0**4 - 108/(t0**4*t1) + 88/(t0**4*t1**2) - 35/(t0**4*t1**3) + 6/(t0**4*t1**4) + 3*t1/t0**5 - 16/t0**5 + 28/(t0**5*t1) - 19/(t0**5*t1**2) + 4/(t0**5*t1**3) + t0**(-6) - 3/(t0**6*t1) + 2/(t0**6*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 62]]",18*x**2 + (y**2 + y**(-2))*(-56*x - 286/x - 360/x**3 - 146/x**5 - 16/x**7) + (y**4 + y**(-4))*(68 + 195/x**2 + 142/x**4 + 33/x**6 + 2/x**8) + (y**6 + y**(-6))*(-39/x - 61/x**3 - 25/x**5 - 3/x**7) + (y**8 + y**(-8))*(9/x**2 + 6/x**4 + x**(-6)) + 203 + 460/x**2 + 320/x**4 + 70/x**6 + 2/x**8,2*t0**5*t1**3 - 3*t0**5*t1**2 + t0**5*t1 + 2*t0**4*t1**4 - 16*t0**4*t1**3 + 33*t0**4*t1**2 - 25*t0**4*t1 + 6*t0**4 + 2*t0**3*t1**5 - 16*t0**3*t1**4 + 70*t0**3*t1**3 - 146*t0**3*t1**2 + 142*t0**3*t1 - 61*t0**3 + 9*t0**3/t1 - 3*t0**2*t1**5 + 33*t0**2*t1**4 - 146*t0**2*t1**3 + 320*t0**2*t1**2 - 360*t0**2*t1 + 195*t0**2 - 39*t0**2/t1 + t0*t1**5 - 25*t0*t1**4 + 142*t0*t1**3 - 360*t0*t1**2 + 460*t0*t1 - 286*t0 + 68*t0/t1 + 6*t1**4 - 61*t1**3 + 195*t1**2 - 286*t1 + 203 - 56/t1 + 9*t1**3/t0 - 39*t1**2/t0 + 68*t1/t0 - 56/t0 + 18/(t0*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 63]]",8*x**6 + 130*x**4 + 322*x**2 + (y**2 + y**(-2))*(-39*x**5 - 204*x**3 - 265*x - 118/x - 18/x**3) + (y**4 + y**(-4))*(4*x**6 + 64*x**4 + 155*x**2 + 103 + 22/x**2) + (y**6 + y**(-6))*(-7*x**5 - 43*x**3 - 49*x - 13/x) + (y**8 + y**(-8))*(3*x**4 + 10*x**2 + 3) + 247 + 72/x**2 + 6/x**4,6*t0**2*t1**2 - 18*t0**2*t1 + 22*t0**2 - 13*t0**2/t1 + 3*t0**2/t1**2 - 18*t0*t1**2 + 72*t0*t1 - 118*t0 + 103*t0/t1 - 49*t0/t1**2 + 10*t0/t1**3 + 22*t1**2 - 118*t1 + 247 - 265/t1 + 155/t1**2 - 43/t1**3 + 3/t1**4 - 13*t1**2/t0 + 103*t1/t0 - 265/t0 + 322/(t0*t1) - 204/(t0*t1**2) + 64/(t0*t1**3) - 7/(t0*t1**4) + 3*t1**2/t0**2 - 49*t1/t0**2 + 155/t0**2 - 204/(t0**2*t1) + 130/(t0**2*t1**2) - 39/(t0**2*t1**3) + 4/(t0**2*t1**4) + 10*t1/t0**3 - 43/t0**3 + 64/(t0**3*t1) - 39/(t0**3*t1**2) + 8/(t0**3*t1**3) + 3/t0**4 - 7/(t0**4*t1) + 4/(t0**4*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 64]]",58*x**2 + (y**2 + y**(-2))*(-10*x**3 - 109*x - 180/x - 109/x**3 - 30/x**5 - 2/x**7) + (y**4 + y**(-4))*(24*x**2 + 88 + 78/x**2 + 29/x**4 + 4/x**6) + (y**6 + y**(-6))*(-19*x - 30/x - 14/x**3 - 3/x**5) + (y**8 + y**(-8))*(5 + 3/x**2 + x**(-4)) + 201 + 194/x**2 + 82/x**4 + 14/x**6,-2*t0**4*t1**3 + 4*t0**4*t1**2 - 3*t0**4*t1 + t0**4 - 2*t0**3*t1**4 + 14*t0**3*t1**3 - 30*t0**3*t1**2 + 29*t0**3*t1 - 14*t0**3 + 3*t0**3/t1 + 4*t0**2*t1**4 - 30*t0**2*t1**3 + 82*t0**2*t1**2 - 109*t0**2*t1 + 78*t0**2 - 30*t0**2/t1 + 5*t0**2/t1**2 - 3*t0*t1**4 + 29*t0*t1**3 - 109*t0*t1**2 + 194*t0*t1 - 180*t0 + 88*t0/t1 - 19*t0/t1**2 + t1**4 - 14*t1**3 + 78*t1**2 - 180*t1 + 201 - 109/t1 + 24/t1**2 + 3*t1**3/t0 - 30*t1**2/t0 + 88*t1/t0 - 109/t0 + 58/(t0*t1) - 10/(t0*t1**2) + 5*t1**2/t0**2 - 19*t1/t0**2 + 24/t0**2 - 10/(t0**2*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 65]]",10*x**2 + (y**2 + y**(-2))*(-28*x - 129/x - 158/x**3 - 69/x**5 - 12/x**7) + (y**4 + y**(-4))*(32 + 90/x**2 + 66/x**4 + 21/x**6 + 2/x**8) + (y**6 + y**(-6))*(-19/x - 30/x**3 - 14/x**5 - 3/x**7) + (y**8 + y**(-8))*(5/x**2 + 3/x**4 + x**(-6)) + 95 + 202/x**2 + 138/x**4 + 38/x**6 + 2/x**8,2*t0**5*t1**3 - 3*t0**5*t1**2 + t0**5*t1 + 2*t0**4*t1**4 - 12*t0**4*t1**3 + 21*t0**4*t1**2 - 14*t0**4*t1 + 3*t0**4 + 2*t0**3*t1**5 - 12*t0**3*t1**4 + 38*t0**3*t1**3 - 69*t0**3*t1**2 + 66*t0**3*t1 - 30*t0**3 + 5*t0**3/t1 - 3*t0**2*t1**5 + 21*t0**2*t1**4 - 69*t0**2*t1**3 + 138*t0**2*t1**2 - 158*t0**2*t1 + 90*t0**2 - 19*t0**2/t1 + t0*t1**5 - 14*t0*t1**4 + 66*t0*t1**3 - 158*t0*t1**2 + 202*t0*t1 - 129*t0 + 32*t0/t1 + 3*t1**4 - 30*t1**3 + 90*t1**2 - 129*t1 + 95 - 28/t1 + 5*t1**3/t0 - 19*t1**2/t0 + 32*t1/t0 - 28/t0 + 10/(t0*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 66]]",66*x**4 + 490*x**2 + y**12 + (-8*x - 8/x)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-8*x**5 - 184*x**3 - 651*x - 672/x - 207/x**3 - 10/x**5) + (y**4 + y**(-4))*(27*x**4 + 241*x**2 + 463 + 260/x**2 + 33/x**4) + (y**6 + y**(-6))*(-36*x**3 - 165*x - 171/x - 42/x**3) + (y**8 + y**(-8))*(24*x**2 + 58 + 26/x**2) + 901 + y**(-12) + 524/x**2 + 78/x**4,-10*t0**3*t1**2 + 33*t0**3*t1 - 42*t0**3 + 26*t0**3/t1 - 8*t0**3/t1**2 + t0**3/t1**3 - 10*t0**2*t1**3 + 78*t0**2*t1**2 - 207*t0**2*t1 + 260*t0**2 - 171*t0**2/t1 + 58*t0**2/t1**2 - 8*t0**2/t1**3 + 33*t0*t1**3 - 207*t0*t1**2 + 524*t0*t1 - 672*t0 + 463*t0/t1 - 165*t0/t1**2 + 24*t0/t1**3 - 42*t1**3 + 260*t1**2 - 672*t1 + 901 - 651/t1 + 241/t1**2 - 36/t1**3 + 26*t1**3/t0 - 171*t1**2/t0 + 463*t1/t0 - 651/t0 + 490/(t0*t1) - 184/(t0*t1**2) + 27/(t0*t1**3) - 8*t1**3/t0**2 + 58*t1**2/t0**2 - 165*t1/t0**2 + 241/t0**2 - 184/(t0**2*t1) + 66/(t0**2*t1**2) - 8/(t0**2*t1**3) + t1**3/t0**3 - 8*t1**2/t0**3 + 24*t1/t0**3 - 36/t0**3 + 27/(t0**3*t1) - 8/(t0**3*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 67]]",18*x**6 + 134*x**4 + 322*x**2 + (y**2 + y**(-2))*(-2*x**7 - 44*x**5 - 185*x**3 - 292*x - 163/x - 14/x**3) + (y**4 + y**(-4))*(4*x**6 + 47*x**4 + 135*x**2 + 142 + 36/x**2) + (y**6 + y**(-6))*(-3*x**5 - 25*x**3 - 53*x - 31/x) + (y**8 + y**(-8))*(x**4 + 6*x**2 + 9) + 309 + 82/x**2,-14*t0**2*t1 + 36*t0**2 - 31*t0**2/t1 + 9*t0**2/t1**2 - 14*t0*t1**2 + 82*t0*t1 - 163*t0 + 142*t0/t1 - 53*t0/t1**2 + 6*t0/t1**3 + 36*t1**2 - 163*t1 + 309 - 292/t1 + 135/t1**2 - 25/t1**3 + t1**(-4) - 31*t1**2/t0 + 142*t1/t0 - 292/t0 + 322/(t0*t1) - 185/(t0*t1**2) + 47/(t0*t1**3) - 3/(t0*t1**4) + 9*t1**2/t0**2 - 53*t1/t0**2 + 135/t0**2 - 185/(t0**2*t1) + 134/(t0**2*t1**2) - 44/(t0**2*t1**3) + 4/(t0**2*t1**4) + 6*t1/t0**3 - 25/t0**3 + 47/(t0**3*t1) - 44/(t0**3*t1**2) + 18/(t0**3*t1**3) - 2/(t0**3*t1**4) + t0**(-4) - 3/(t0**4*t1) + 4/(t0**4*t1**2) - 2/(t0**4*t1**3)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 68]]",12*x**4 + 64*x**2 + (1 + 3/x**2)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-2*x**5 - 26*x**3 - 86*x - 117/x - 59/x**3 - 4/x**5) + (y**4 + y**(-4))*(4*x**4 + 32*x**2 + 82 + 85/x**2 + 22/x**4) + (y**6 + y**(-6))*(-4*x**3 - 30*x - 64/x - 42/x**3 - 4/x**5) + (y**8 + y**(-8))*(4*x**2 + 23 + 35/x**2 + 10/x**4) + (y**10 + y**(-10))*(-3*x - 12/x - 9/x**3) + 123 + 102/x**2 + 22/x**4,-4*t0**4*t1 + 10*t0**4 - 9*t0**4/t1 + 3*t0**4/t1**2 - 4*t0**3*t1**2 + 22*t0**3*t1 - 42*t0**3 + 35*t0**3/t1 - 12*t0**3/t1**2 + t0**3/t1**3 - 4*t0**2*t1**3 + 22*t0**2*t1**2 - 59*t0**2*t1 + 85*t0**2 - 64*t0**2/t1 + 23*t0**2/t1**2 - 3*t0**2/t1**3 - 4*t0*t1**4 + 22*t0*t1**3 - 59*t0*t1**2 + 102*t0*t1 - 117*t0 + 82*t0/t1 - 30*t0/t1**2 + 4*t0/t1**3 + 10*t1**4 - 42*t1**3 + 85*t1**2 - 117*t1 + 123 - 86/t1 + 32/t1**2 - 4/t1**3 - 9*t1**4/t0 + 35*t1**3/t0 - 64*t1**2/t0 + 82*t1/t0 - 86/t0 + 64/(t0*t1) - 26/(t0*t1**2) + 4/(t0*t1**3) + 3*t1**4/t0**2 - 12*t1**3/t0**2 + 23*t1**2/t0**2 - 30*t1/t0**2 + 32/t0**2 - 26/(t0**2*t1) + 12/(t0**2*t1**2) - 2/(t0**2*t1**3) + t1**3/t0**3 - 3*t1**2/t0**3 + 4*t1/t0**3 - 4/t0**3 + 4/(t0**3*t1) - 2/(t0**3*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 69]]",40*x**4 + 222*x**2 + (y**2 + y**(-2))*(-6*x**5 - 89*x**3 - 270*x - 257/x - 74/x**3 - 4/x**5) + (y**4 + y**(-4))*(14*x**4 + 92*x**2 + 165 + 83/x**2 + 10/x**4) + (y**6 + y**(-6))*(-11*x**3 - 47*x - 45/x - 9/x**3) + (y**8 + y**(-8))*(3*x**2 + 10 + 3/x**2) + 373 + 200/x**2 + 30/x**4,-4*t0**3*t1**2 + 10*t0**3*t1 - 9*t0**3 + 3*t0**3/t1 - 4*t0**2*t1**3 + 30*t0**2*t1**2 - 74*t0**2*t1 + 83*t0**2 - 45*t0**2/t1 + 10*t0**2/t1**2 + 10*t0*t1**3 - 74*t0*t1**2 + 200*t0*t1 - 257*t0 + 165*t0/t1 - 47*t0/t1**2 + 3*t0/t1**3 - 9*t1**3 + 83*t1**2 - 257*t1 + 373 - 270/t1 + 92/t1**2 - 11/t1**3 + 3*t1**3/t0 - 45*t1**2/t0 + 165*t1/t0 - 270/t0 + 222/(t0*t1) - 89/(t0*t1**2) + 14/(t0*t1**3) + 10*t1**2/t0**2 - 47*t1/t0**2 + 92/t0**2 - 89/(t0**2*t1) + 40/(t0**2*t1**2) - 6/(t0**2*t1**3) + 3*t1/t0**3 - 11/t0**3 + 14/(t0**3*t1) - 6/(t0**3*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 70]]",2*x**8 + 28*x**6 + 82*x**4 + 78*x**2 + (x**6 + 3*x**4)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-10*x**7 - 56*x**5 - 83*x**3 - 47*x - 10/x) + (y**4 + y**(-4))*(2*x**8 + 28*x**6 + 70*x**4 + 49*x**2 + 12) + (y**6 + y**(-6))*(-10*x**7 - 44*x**5 - 46*x**3 - 12*x) + (y**8 + y**(-8))*(2*x**8 + 17*x**6 + 33*x**4 + 12*x**2) + (y**10 + y**(-10))*(-3*x**7 - 12*x**5 - 9*x**3) + 33 + 4/x**2,4*t0*t1 - 10*t0 + 12*t0/t1 - 12*t0/t1**2 + 12*t0/t1**3 - 9*t0/t1**4 + 3*t0/t1**5 - 10*t1 + 33 - 47/t1 + 49/t1**2 - 46/t1**3 + 33/t1**4 - 12/t1**5 + t1**(-6) + 12*t1/t0 - 47/t0 + 78/(t0*t1) - 83/(t0*t1**2) + 70/(t0*t1**3) - 44/(t0*t1**4) + 17/(t0*t1**5) - 3/(t0*t1**6) - 12*t1/t0**2 + 49/t0**2 - 83/(t0**2*t1) + 82/(t0**2*t1**2) - 56/(t0**2*t1**3) + 28/(t0**2*t1**4) - 10/(t0**2*t1**5) + 2/(t0**2*t1**6) + 12*t1/t0**3 - 46/t0**3 + 70/(t0**3*t1) - 56/(t0**3*t1**2) + 28/(t0**3*t1**3) - 10/(t0**3*t1**4) + 2/(t0**3*t1**5) - 9*t1/t0**4 + 33/t0**4 - 44/(t0**4*t1) + 28/(t0**4*t1**2) - 10/(t0**4*t1**3) + 2/(t0**4*t1**4) + 3*t1/t0**5 - 12/t0**5 + 17/(t0**5*t1) - 10/(t0**5*t1**2) + 2/(t0**5*t1**3) + t0**(-6) - 3/(t0**6*t1) + 2/(t0**6*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 71]]",12*x**2 + (y**2 + y**(-2))*(-38*x - 207/x - 270/x**3 - 115/x**5 - 14/x**7) + (y**4 + y**(-4))*(50 + 152/x**2 + 115/x**4 + 29/x**6 + 2/x**8) + (y**6 + y**(-6))*(-33/x - 53/x**3 - 23/x**5 - 3/x**7) + (y**8 + y**(-8))*(9/x**2 + 6/x**4 + x**(-6)) + 141 + 334/x**2 + 240/x**4 + 56/x**6 + 2/x**8,2*t0**5*t1**3 - 3*t0**5*t1**2 + t0**5*t1 + 2*t0**4*t1**4 - 14*t0**4*t1**3 + 29*t0**4*t1**2 - 23*t0**4*t1 + 6*t0**4 + 2*t0**3*t1**5 - 14*t0**3*t1**4 + 56*t0**3*t1**3 - 115*t0**3*t1**2 + 115*t0**3*t1 - 53*t0**3 + 9*t0**3/t1 - 3*t0**2*t1**5 + 29*t0**2*t1**4 - 115*t0**2*t1**3 + 240*t0**2*t1**2 - 270*t0**2*t1 + 152*t0**2 - 33*t0**2/t1 + t0*t1**5 - 23*t0*t1**4 + 115*t0*t1**3 - 270*t0*t1**2 + 334*t0*t1 - 207*t0 + 50*t0/t1 + 6*t1**4 - 53*t1**3 + 152*t1**2 - 207*t1 + 141 - 38/t1 + 9*t1**3/t0 - 33*t1**2/t0 + 50*t1/t0 - 38/t0 + 12/(t0*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 72]]",10*x**4 + 174*x**2 + (-8/x - 8/x**3)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-39*x**3 - 319*x - 697/x - 503/x**3 - 86/x**5) + (y**4 + y**(-4))*(64*x**2 + 317 + 435/x**2 + 168/x**4 + 8/x**6) + (y**6 + y**(-6))*(-57*x - 183/x - 148/x**3 - 22/x**5) + (y**8 + y**(-8))*(29 + 58/x**2 + 21/x**4) + 645 + (y**12 + y**(-12))/x**2 + 794/x**2 + 300/x**4 + 16/x**6,8*t0**4*t1**2 - 22*t0**4*t1 + 21*t0**4 - 8*t0**4/t1 + t0**4/t1**2 + 16*t0**3*t1**3 - 86*t0**3*t1**2 + 168*t0**3*t1 - 148*t0**3 + 58*t0**3/t1 - 8*t0**3/t1**2 + 8*t0**2*t1**4 - 86*t0**2*t1**3 + 300*t0**2*t1**2 - 503*t0**2*t1 + 435*t0**2 - 183*t0**2/t1 + 29*t0**2/t1**2 - 22*t0*t1**4 + 168*t0*t1**3 - 503*t0*t1**2 + 794*t0*t1 - 697*t0 + 317*t0/t1 - 57*t0/t1**2 + 21*t1**4 - 148*t1**3 + 435*t1**2 - 697*t1 + 645 - 319/t1 + 64/t1**2 - 8*t1**4/t0 + 58*t1**3/t0 - 183*t1**2/t0 + 317*t1/t0 - 319/t0 + 174/(t0*t1) - 39/(t0*t1**2) + t1**4/t0**2 - 8*t1**3/t0**2 + 29*t1**2/t0**2 - 57*t1/t0**2 + 64/t0**2 - 39/(t0**2*t1) + 10/(t0**2*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 73]]",4*x**2 + (3/x**4 + x**(-6))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-13*x - 101/x - 234/x**3 - 177/x**5 - 31/x**7) + (y**4 + y**(-4))*(23 + 122/x**2 + 180/x**4 + 73/x**6 + 4/x**8) + (y**6 + y**(-6))*(-27/x - 97/x**3 - 87/x**5 - 17/x**7) + (y**8 + y**(-8))*(21/x**2 + 50/x**4 + 24/x**6 + 2/x**8) + (y**10 + y**(-10))*(-11/x**3 - 14/x**5 - 3/x**7) + 53 + 198/x**2 + 258/x**4 + 100/x**6 + 6/x**8,2*t0**6*t1**2 - 3*t0**6*t1 + t0**6 + 4*t0**5*t1**3 - 17*t0**5*t1**2 + 24*t0**5*t1 - 14*t0**5 + 3*t0**5/t1 + 6*t0**4*t1**4 - 31*t0**4*t1**3 + 73*t0**4*t1**2 - 87*t0**4*t1 + 50*t0**4 - 11*t0**4/t1 + 4*t0**3*t1**5 - 31*t0**3*t1**4 + 100*t0**3*t1**3 - 177*t0**3*t1**2 + 180*t0**3*t1 - 97*t0**3 + 21*t0**3/t1 + 2*t0**2*t1**6 - 17*t0**2*t1**5 + 73*t0**2*t1**4 - 177*t0**2*t1**3 + 258*t0**2*t1**2 - 234*t0**2*t1 + 122*t0**2 - 27*t0**2/t1 - 3*t0*t1**6 + 24*t0*t1**5 - 87*t0*t1**4 + 180*t0*t1**3 - 234*t0*t1**2 + 198*t0*t1 - 101*t0 + 23*t0/t1 + t1**6 - 14*t1**5 + 50*t1**4 - 97*t1**3 + 122*t1**2 - 101*t1 + 53 - 13/t1 + 3*t1**5/t0 - 11*t1**4/t0 + 21*t1**3/t0 - 27*t1**2/t0 + 23*t1/t0 - 13/t0 + 4/(t0*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 74]]",2*x**8 + 28*x**6 + 88*x**4 + 122*x**2 + (y**2 + y**(-2))*(-10*x**7 - 48*x**5 - 100*x**3 - 78*x - 16/x) + (y**4 + y**(-4))*(2*x**8 + 17*x**6 + 47*x**4 + 61*x**2 + 20) + (y**6 + y**(-6))*(-3*x**7 - 12*x**5 - 24*x**3 - 15*x) + (y**8 + y**(-8))*(x**6 + 3*x**4 + 5*x**2) + 55 + 6/x**2,6*t0*t1 - 16*t0 + 20*t0/t1 - 15*t0/t1**2 + 5*t0/t1**3 - 16*t1 + 55 - 78/t1 + 61/t1**2 - 24/t1**3 + 3/t1**4 + 20*t1/t0 - 78/t0 + 122/(t0*t1) - 100/(t0*t1**2) + 47/(t0*t1**3) - 12/(t0*t1**4) + 1/(t0*t1**5) - 15*t1/t0**2 + 61/t0**2 - 100/(t0**2*t1) + 88/(t0**2*t1**2) - 48/(t0**2*t1**3) + 17/(t0**2*t1**4) - 3/(t0**2*t1**5) + 5*t1/t0**3 - 24/t0**3 + 47/(t0**3*t1) - 48/(t0**3*t1**2) + 28/(t0**3*t1**3) - 10/(t0**3*t1**4) + 2/(t0**3*t1**5) + 3/t0**4 - 12/(t0**4*t1) + 17/(t0**4*t1**2) - 10/(t0**4*t1**3) + 2/(t0**4*t1**4) + 1/(t0**5*t1) - 3/(t0**5*t1**2) + 2/(t0**5*t1**3)
